transform_run_id,source_dataset,source_field,canonical_field,data_type,source_unit,target_unit,scale_factor,nullable,required,mapping_status,mapping_evidence,notes
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_individual_fund_flow,主力净流入-净占比,main_net_inflow_ratio,float64,,,1.0,True,False,mapped,AKShare field is percent points,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_individual_fund_flow,超大单净流入-净额,super_large_net_inflow_cny,float64,,,1.0,True,False,mapped,AKShare field unit is CNY yuan,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_individual_fund_flow,超大单净流入-净占比,super_large_net_inflow_ratio,float64,,,1.0,True,False,mapped,AKShare field is percent points,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_individual_fund_flow,大单净流入-净额,large_net_inflow_cny,float64,,,1.0,True,False,mapped,AKShare field unit is CNY yuan,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_individual_fund_flow,大单净流入-净占比,large_net_inflow_ratio,float64,,,1.0,True,False,mapped,AKShare field is percent points,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_individual_fund_flow,中单净流入-净额,medium_net_inflow_cny,float64,,,1.0,True,False,mapped,AKShare field unit is CNY yuan,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_individual_fund_flow,中单净流入-净占比,medium_net_inflow_ratio,float64,,,1.0,True,False,mapped,AKShare field is percent points,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_individual_fund_flow,小单净流入-净额,small_net_inflow_cny,float64,,,1.0,True,False,mapped,AKShare field unit is CNY yuan,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_individual_fund_flow,小单净流入-净占比,small_net_inflow_ratio,float64,,,1.0,True,False,mapped,AKShare field is percent points,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,SECUCODE,source_derived:e44430b3eb84251e,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,SECURITY_CODE,symbol,source,,,1.0,True,False,mapped,Financial metadata field mapping,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,SECURITY_NAME_ABBR,source_derived:8a7075e1c91097de,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,ORG_CODE,source_derived:4fd7af85f8b03e86,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,ORG_TYPE,source_derived:8e7cfb6ff8c74c68,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,REPORT_DATE,report_period,source,,,1.0,True,False,mapped,Financial metadata field mapping,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,REPORT_TYPE,report_type,source,,,1.0,True,False,mapped,Financial metadata field mapping,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,REPORT_DATE_NAME,source_derived:2bca7cad996bba19,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,SECURITY_TYPE_CODE,source_derived:d946b4dd41b870b6,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,NOTICE_DATE,announcement_date,source,,,1.0,True,False,mapped,Financial metadata field mapping,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,UPDATE_DATE,source_update_date,source,,,1.0,True,False,mapped,Financial metadata field mapping,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,CURRENCY,currency,source,,,1.0,True,False,mapped,Financial metadata field mapping,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,TOTAL_OPERATE_INCOME,source_derived:f3a80934f26a8666,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,TOTAL_OPERATE_INCOME_YOY,source_derived:421c2e4290f5e78b,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,OPERATE_INCOME,source_derived:2e88d2bced796e3a,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,OPERATE_INCOME_YOY,source_derived:eb1fbe4f7afa6f0f,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,INTEREST_INCOME,source_derived:c2959bd64ef39a8d,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,INTEREST_INCOME_YOY,source_derived:ab213c047821410c,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,EARNED_PREMIUM,source_derived:87fd0ccf41f41444,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,EARNED_PREMIUM_YOY,source_derived:1a32e655d4f4e8a5,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,FEE_COMMISSION_INCOME,source_derived:34411858d149ccbf,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,FEE_COMMISSION_INCOME_YOY,source_derived:62e4951815fd71b0,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,OTHER_BUSINESS_INCOME,source_derived:021a9382558362a4,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,OTHER_BUSINESS_INCOME_YOY,source_derived:6dd71a3a0dc9bac0,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,TOI_OTHER,source_derived:09df7bdf0dc925a0,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,TOI_OTHER_YOY,source_derived:f86a04da6410e5fb,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,TOTAL_OPERATE_COST,source_derived:ea1aa9377fcf2fb5,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,TOTAL_OPERATE_COST_YOY,source_derived:7af82a1659abdb0c,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,OPERATE_COST,source_derived:8c798e26948a10aa,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,OPERATE_COST_YOY,source_derived:dc62c112ff1abf51,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,INTEREST_EXPENSE,source_derived:5af24162aed96c26,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,INTEREST_EXPENSE_YOY,source_derived:4664609972b199d9,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,FEE_COMMISSION_EXPENSE,source_derived:d09c26af480607de,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,FEE_COMMISSION_EXPENSE_YOY,source_derived:94bef0272de78834,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,RESEARCH_EXPENSE,source_derived:2669c772f6c6f99a,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,RESEARCH_EXPENSE_YOY,source_derived:57b1858dec3b8ead,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,SURRENDER_VALUE,source_derived:15cab9b7a40622d8,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,SURRENDER_VALUE_YOY,source_derived:2df83cfbf5f78fc3,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,NET_COMPENSATE_EXPENSE,source_derived:8364fa1f62379948,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,NET_COMPENSATE_EXPENSE_YOY,source_derived:5c2b86e7fbb2f6b5,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,NET_CONTRACT_RESERVE,source_derived:41ba6007055f48a7,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,NET_CONTRACT_RESERVE_YOY,source_derived:153eb9841e68c673,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,POLICY_BONUS_EXPENSE,source_derived:28a719d6ca75725b,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,POLICY_BONUS_EXPENSE_YOY,source_derived:f9aeb4f17b18aad4,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,REINSURE_EXPENSE,source_derived:42e945d7fffcc33e,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,REINSURE_EXPENSE_YOY,source_derived:1b7ab51b1bc9727d,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,OTHER_BUSINESS_COST,source_derived:297d63344f1e4ef4,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,OTHER_BUSINESS_COST_YOY,source_derived:2e91508d7d972d22,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,OPERATE_TAX_ADD,source_derived:a6dcb4c2047e0daf,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,OPERATE_TAX_ADD_YOY,source_derived:8c496def4cb61d89,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,SALE_EXPENSE,source_derived:ced776bfbf6fe121,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,SALE_EXPENSE_YOY,source_derived:344c0b089c774549,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,MANAGE_EXPENSE,source_derived:6cb12ad17bd496a6,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,MANAGE_EXPENSE_YOY,source_derived:c1da93f2bf171bb0,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,ME_RESEARCH_EXPENSE,source_derived:97b6cef0f5acee8b,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,ME_RESEARCH_EXPENSE_YOY,source_derived:90d495ae59d840f1,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,FINANCE_EXPENSE,source_derived:a9c9f65bcd3a296c,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,FINANCE_EXPENSE_YOY,source_derived:54f2d42834b26aa4,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,FE_INTEREST_EXPENSE,source_derived:bd4a4554eff65e1f,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,FE_INTEREST_EXPENSE_YOY,source_derived:cd652c040520114d,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,FE_INTEREST_INCOME,source_derived:2b45818bb1c8f399,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,FE_INTEREST_INCOME_YOY,source_derived:fe6fb5609f239cd3,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,ASSET_IMPAIRMENT_LOSS,source_derived:8754df20f998a7ab,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,ASSET_IMPAIRMENT_LOSS_YOY,source_derived:65024740ee5da863,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,CREDIT_IMPAIRMENT_LOSS,source_derived:d4fdd152d78e875e,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,CREDIT_IMPAIRMENT_LOSS_YOY,source_derived:e1e5c19be1d91d42,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,TOC_OTHER,source_derived:3dcd9d52c369bdc1,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,TOC_OTHER_YOY,source_derived:f3d8a5f0b5c7db8f,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,FAIRVALUE_CHANGE_INCOME,source_derived:b2476c2f2f2dec33,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,FAIRVALUE_CHANGE_INCOME_YOY,source_derived:15b188c91037e741,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,INVEST_INCOME,source_derived:fb310e1162cf6d49,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,INVEST_INCOME_YOY,source_derived:298c4d135ce5ed59,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,INVEST_JOINT_INCOME,source_derived:2bc3dfef81346e1e,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,INVEST_JOINT_INCOME_YOY,source_derived:915dbc5ae64b1674,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,NET_EXPOSURE_INCOME,source_derived:cb365ee9eea3fccb,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,NET_EXPOSURE_INCOME_YOY,source_derived:368c8e863cd931e1,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,EXCHANGE_INCOME,source_derived:3ae7abb739e8eec8,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,EXCHANGE_INCOME_YOY,source_derived:f8c7c87499df39cd,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,ASSET_DISPOSAL_INCOME,source_derived:fd8e17cc46621063,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,ASSET_DISPOSAL_INCOME_YOY,source_derived:be3c3a246aac13b2,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,ASSET_IMPAIRMENT_INCOME,source_derived:13cfc585724376a1,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,ASSET_IMPAIRMENT_INCOME_YOY,source_derived:f07e76ff665f6fe6,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,CREDIT_IMPAIRMENT_INCOME,source_derived:c4fd8dc37d2f801a,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,CREDIT_IMPAIRMENT_INCOME_YOY,source_derived:d7cc7da9762ccba0,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,OTHER_INCOME,source_derived:fe393a2aea4d91a4,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,OTHER_INCOME_YOY,source_derived:2c659cd097ddbd5a,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,OPERATE_PROFIT_OTHER,source_derived:05417a9c04df704a,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,OPERATE_PROFIT_OTHER_YOY,source_derived:453fa8807676eea7,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,OPERATE_PROFIT_BALANCE,source_derived:2a121e36d723b420,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,OPERATE_PROFIT_BALANCE_YOY,source_derived:8df7e6221f6dc2a0,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,OPERATE_PROFIT,source_derived:5291e5a3a58456ec,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,OPERATE_PROFIT_YOY,source_derived:04010bc4fc9bc4ea,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,NONBUSINESS_INCOME,source_derived:4680bf603e0a0829,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,NONBUSINESS_INCOME_YOY,source_derived:71bb5faf6988765d,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,NONCURRENT_DISPOSAL_INCOME,source_derived:ceda100aae8b8ee4,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,NONCURRENT_DISPOSAL_INCOME_YOY,source_derived:f747ecdf9ac66d98,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,NONBUSINESS_EXPENSE,source_derived:20d29dfc5f5ff552,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,NONBUSINESS_EXPENSE_YOY,source_derived:a9fc1354fd0d98ea,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,NONCURRENT_DISPOSAL_LOSS,source_derived:3e4a0a0ae18444be,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,NONCURRENT_DISPOSAL_LOSS_YOY,source_derived:1aa271bbbf19c68f,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,EFFECT_TP_OTHER,source_derived:371820d606687655,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,EFFECT_TP_OTHER_YOY,source_derived:bea83e718e5b5b48,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,TOTAL_PROFIT_BALANCE,source_derived:8366b091cdee0e24,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,TOTAL_PROFIT_BALANCE_YOY,source_derived:80163cece5d5aa2d,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,TOTAL_PROFIT,source_derived:13d4fc601b3c7c2a,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,TOTAL_PROFIT_YOY,source_derived:cac5976e6531f483,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_profit_sheet_by_report_em,INCOME_TAX,source_derived:a2a8fdc014736a75,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
